Portugal,1981,16,16,97.94135225,97.66431838,39.71764706,76.44705882,8.9,1.6,22.1,24.7,40.29047619,99,x,5100000
Portugal,1985,16,16,98.46796086,98.25557408,47.38823529,77.03529412,7.62,1.48,22.82,25.5,41.3,107.2,13681,5149000
Portugal,1986,16,16,98.59961301,98.403388,49.30588235,77.18235294,7.3,1.45,23,25.7,41.1,107.4,12663,5148000
Portugal,1987,16,16,98.73126517,98.55120192,51.22352941,77.32941176,6.98,1.42,23.18,25.9,41.8,107.4,11787,5141000
Portugal,1988,16,16,98.86291732,98.69901585,53.14117647,77.47647059,6.66,1.39,23.36,26.1,42.2,107.4,11163,5134000
Portugal,1989,16,16,98.99456947,98.84682977,55.05882353,77.62352941,6.34,1.36,23.54,26.3,42.3,107.4,10697,5130000
Portugal,1990,16,16,99.12622163,98.9946437,56.97647059,77.77058824,6.02,1.33,23.72,26.5,42.8,107.4,9994,5132000
Portugal,1991,16,16,99.25787378,99.14245762,58.89411765,77.91764706,5.7,1.3,23.9,26.7,43.6,107.5,9855,5143000
Portugal,1992,16,16,99.28231809,99.17112574,60.81176471,78.06470588,5.59,1.29,24.07,26.86,43.5,107.5,9456,5161000
Portugal,1993,16,16,99.3067624,99.19979386,62.72941176,78.21176471,5.48,1.28,24.24,27.02,44,107.5,9270,5183000
Portugal,1994,16,16,99.33120671,99.22846198,64.64705882,78.35882353,5.37,1.27,24.41,27.18,44.3,107.5,8557,5208000
Portugal,1995,16,16,99.35565102,99.2571301,66.56470588,78.50588235,5.26,1.26,24.58,27.34,44.6,107.5,8013,5231000
Portugal,1996,16,16,99.38009534,99.28579822,68.48235294,78.65294118,5.15,1.25,24.75,27.5,44.8,107.5,7860,5253000
Portugal,1997,16,16,99.40453965,99.31446633,70.4,78.8,5.04,1.24,24.92,27.66,45.3,107.4,7688,5273000
Portugal,1998,16,16,99.42898396,99.34313445,71.9125,79.8,4.93,1.23,25.09,27.82,45,107.4,x,5293000
Portugal,1999,16,16,99.45342827,99.37180257,73.425,80.8,4.82,1.22,25.26,27.98,45.2,107.3,x,5313000
Portugal,2000,16,16,99.47787258,99.40047069,74.9375,81.8,4.71,1.21,25.43,28.14,45.4,107.2,x,5333000
Portugal,2001,16,16,99.50231689,99.42913881,76.45,82.8,4.6,1.2,25.6,28.3,45.5,107.1,6873,5354000
Portugal,2002,16,16,99.5267612,99.45780693,77.9625,83.8,4.577419355,1.2,25.67741935,28.38709677,45.7,107,6730,5374000
Portugal,2003,16,16,99.55120551,99.48647505,79.475,84.8,4.55483871,1.2,25.75483871,28.47419355,46,106.8,6143,5394000
Portugal,2004,16,16,99.57564982,99.51514317,80.9875,85.8,4.532258065,1.2,25.83225806,28.56129032,46.3,106.7,5811,5412000
Portugal,2005,16,16,99.60009413,99.54381129,82.5,86.8,4.509677419,1.2,25.90967742,28.6483871,46.5,106.9,5515,5426000
Portugal,2006,16,16,99.62453845,99.57247941,84.288,87.22,4.487096774,1.2,25.98709677,28.73548387,46.6,100,x,5438000
Portugal,2011,16,16,99.74676,99.71582,93.228,89.32,x,x,x,x,47.86190476,100,x,x
Republic of Moldova,1979,16,18,98.6,99.6,x,x,12.3,2.1,20.5,22.6,50.05714286,99,x,2097000
Republic of Moldova,1985,16,18,98.6,99.6,x,x,11.88,1.92,20.86,23.32,49.4,110.3,x,2213000
Republic of Moldova,1986,16,18,98.6,99.6,x,x,11.81,1.89,20.92,23.44,49.2,110.3,x,2232000
Republic of Moldova,1987,16,18,98.6,99.6,x,x,11.74,1.86,20.98,23.56,49,110.3,8035,2249000
Republic of Moldova,1988,16,18,98.6,99.6,x,x,11.67,1.83,21.04,23.68,48.8,110.3,8527,2264000
Republic of Moldova,1989,16,18,98.6,99.6,x,x,11.6,1.8,21.1,23.8,48.7,110,9158,2276000
Republic of Moldova,1990,16,18,98.6,99.6,56.2875,78.8625,11.25333333,1.733333333,21.27333333,24.02,48.5,109.2,9837,2284000
Republic of Moldova,1991,16,18,98.6,99.6,55.375,78.125,10.90666667,1.666666667,21.44666667,24.24,48.5,109.6,10843,2289000
Republic of Moldova,1992,16,18,98.6,99.6,54.4625,77.3875,10.56,1.6,21.62,24.46,48.2,109.55,11084,2290000
Republic of Moldova,1993,16,18,98.6,99.6,53.55,76.65,10.21333333,1.533333333,21.79333333,24.68,48.1,109.5,x,2286000
Republic of Moldova,1994,16,18,98.6,99.6,52.6375,75.9125,9.866666667,1.466666667,21.96666667,24.9,47.9,109.4,x,2279000
Republic of Moldova,1995,16,18,98.6,99.6,51.725,75.175,9.52,1.4,22.14,25.12,47.9,108.7,11151,2266000
Republic of Moldova,1996,16,18,98.6,99.6,50.8125,74.4375,9.173333333,1.333333333,22.31333333,25.34,47.9,109.3,9664,2250000
Republic of Moldova,1997,16,18,98.6,99.6,49.9,73.7,8.826666667,1.266666667,22.48666667,25.56,47.9,108.9,x,2229000
Republic of Moldova,1998,16,18,98.6,99.6,47.53333333,69.93333333,8.48,1.2,22.66,25.78,47.9,108.9,7206,2205000
Republic of Moldova,1999,16,18,98.6,99.6,45.16666667,66.16666667,8.133333333,1.133333333,22.83333333,26,47.9,108.9,6625,2177000
Republic of Moldova,2000,16,18,98.6,99.6,42.8,62.4,7.786666667,1.066666667,23.00666667,26.22,47.9,108.9,6260,2146000
Republic of Moldova,2001,16,18,98.6,99.6,42.76,63.48,7.44,1,23.18,26.44,47.8,108.8,5940,2113000
Republic of Moldova,2002,16,18,98.6,99.6,42.72,64.56,7.093333333,0.933333333,23.35333333,26.66,47.7,108.8,5436,2077000
Republic of Moldova,2003,16,18,98.6,99.6,42.68,65.64,6.746666667,0.866666667,23.52666667,26.88,47.6,108.7,5258,2041000
Republic of Moldova,2004,16,18,98.6,99.6,42.64,66.72,6.4,0.8,23.7,27.1,47.4,108.7,5217,2007000
Republic of Moldova,2005,16,18,98.6,99.6,42.6,67.8,10.6,1.6,21.9,25.4,47.2,109,x,1977000
Republic of Moldova,2006,16,18,98.6,99.6,41.6875,67.0625,10.53461538,1.580769231,21.95384615,25.50769231,47.1,100,x,1951000
Romania,1966,16,18,x,x,x,x,21.6,2.5,20.2,24.5,x,x,x,9821000
Romania,1977,16,18,x,x,4.034615385,57.52692308,15.9,2.7,21.1,24.9,x,x,x,11090000
Romania,1978,16,18,x,x,5.3,58,15.64,2.646666667,21.16666667,24.95333333,44.3,99,x,11184000
Romania,1985,16,18,99,99,9.593333333,57.67333333,13.82,2.273333333,21.63333333,25.32666667,44.8,102.6,56506,11607000
Romania,1986,16,18,99,99,10.20666667,57.62666667,13.56,2.22,21.7,25.38,44.7,102.7,65716,11666000
Romania,1987,16,18,99,99,10.82,57.58,13.3,2.166666667,21.76666667,25.43333333,44.6,102.7,70308,11731000
Romania,1988,16,18,99,99,11.43333333,57.53333333,13.04,2.113333333,21.83333333,25.48666667,44.5,102.7,61371,11792000
Romania,1989,16,18,99,99,12.04666667,57.48666667,12.78,2.06,21.9,25.54,44.4,102.7,55938,11838000
Romania,1990,16,18,99,99,12.66,57.44,12.52,2.006666667,21.96666667,25.59333333,44.3,102.7,47906,11862000
Romania,1991,16,18,99,99,13.27333333,57.39333333,12.26,1.953333333,22.03333333,25.64666667,44.6,102.8,46526,11860000
Romania,1992,16,18,99.10746203,99.18007019,13.88666667,57.34666667,12,1.9,22.1,25.7,45,103.5,45205,11837000
Romania,1993,16,18,98.9746679,99.03648604,14.5,57.3,11.21,1.73,22.41,25.99,45.4,103.6,45934,11796000
Romania,1994,16,18,98.84187376,98.8929019,17,58.38333333,10.42,1.56,22.72,26.28,45.8,103.7,44229,11748000
Romania,1995,16,18,98.70907963,98.74931775,19.5,59.46666667,9.63,1.39,23.03,26.57,46.3,103.9,40829,11698000
Romania,1996,16,18,98.57628549,98.60573361,22,60.55,8.84,1.22,23.34,26.86,45.6,104,38262,11648000
Romania,1997,16,18,98.44349135,98.46214947,24.5,61.63333333,8.05,1.05,23.65,27.15,45.8,104.2,37830,11596000
Romania,1998,16,18,98.31069722,98.31856532,27,62.71666667,7.26,0.88,23.96,27.44,45.6,104.3,35641,11546000
Romania,1999,16,18,98.17790309,98.17498118,29.5,63.8,6.47,0.71,24.27,27.73,45.8,104.5,x,11499000
Romania,2000,16,18,98.04510895,98.03139703,31.24,65.1,5.68,0.54,24.58,28.02,46,104.7,32293,11458000
Romania,2001,16,18,97.91231482,97.88781289,32.98,66.4,4.89,0.37,24.89,28.31,46.2,104.7,29130,11423000
Romania,2002,16,18,97.77952068,97.74422874,34.72,67.7,4.1,0.2,25.2,28.6,45.6,104.8,26777,11394000
Romania,2003,16,18,97.71462838,97.66627777,36.46,69,3.933333333,0.188888889,25.35555556,28.73333333,45.2,104.9,28224,11371000
Romania,2004,16,18,97.64973608,97.5883268,38.2,70.3,3.766666667,0.177777778,25.51111111,28.86666667,46.1,105,x,11349000
Romania,2005,16,18,97.58484379,97.51037583,39.46538462,70.77307692,3.6,0.166666667,25.66666667,29,46.2,105.3,28883,11326000
Romania,2006,16,18,97.51995149,97.43242486,40.73076923,71.24615385,3.433333333,0.155555556,25.82222222,29.13333333,46.3,100,x,11303000
Romania,2011,16,18,97.19549,97.04267,47.05769231,73.61153846,2.6,0.1,26.6,29.8,46.65714286,100,x,x
Russian Federation,1979,18,18,x,x,x,x,11.7,2.5,20.5,23.2,48.61428571,99,x,74292000
Russian Federation,1985,18,18,98.96841571,98.97238415,34.78666667,54.56666667,11.22,2.5,21.28,23.92,48.7,115.4,215894,76980000
Russian Federation,1986,18,18,99,99,36.16,55.7,11.14,2.5,21.41,24.04,48.6,113.9,216320,77432000
Russian Federation,1987,18,18,99,99,37.53333333,56.83333333,11.06,2.5,21.54,24.16,48.5,112.4,227920,77873000
Russian Federation,1988,18,18,99,99,38.90666667,57.96666667,10.98,2.5,21.67,24.28,48.5,112,236067,78280000
Russian Federation,1989,18,18,99.74946473,99.69100528,40.28,59.1,10.9,2.5,21.8,24.4,48.4,114,255766,78624000
Russian Federation,1990,18,18,99.74755208,99.69008818,41.65333333,60.23333333,10.65384615,2.430769231,21.86153846,24.46153846,48.4,113.4,275547,78885000
Russian Federation,1991,18,18,99.74563943,99.68917108,43.02666667,61.36666667,10.40769231,2.361538462,21.92307692,24.52307692,48.5,113.32,275912,79056000
Russian Federation,1992,18,18,99.74372678,99.68825398,44.4,62.5,10.16153846,2.292307692,21.98461538,24.58461538,48.8,113.24,261206,79142000
Russian Federation,1993,18,18,99.74181413,99.68733688,46.5,64.65,9.915384615,2.223076923,22.04615385,24.64615385,48.3,113.16,243527,79155000
Russian Federation,1994,18,18,99.73990148,99.68641978,48.6,66.8,9.669230769,2.153846154,22.10769231,24.70769231,47.9,113.08,256540,79115000
Russian Federation,1995,18,18,99.73798883,99.68550268,47.5,63.4,9.423076923,2.084615385,22.16923077,24.76923077,47.6,113,238019,79037000
Russian Federation,1996,18,18,99.73607618,99.68458557,47.1,65.3,9.176923077,2.015384615,22.23076923,24.83076923,47.7,113.16,209531,78929000
Russian Federation,1997,18,18,99.73416353,99.68366847,49.2875,67.6125,8.930769231,1.946153846,22.29230769,24.89230769,47.7,113.32,195959,78790000
Russian Federation,1998,18,18,99.73225088,99.68275137,51.475,69.925,8.684615385,1.876923077,22.35384615,24.95384615,47.8,113.48,189012,78624000
Russian Federation,1999,18,18,99.73033823,99.68183427,53.6625,72.2375,8.438461538,1.807692308,22.41538462,25.01538462,48,113.64,167765,78434000
Russian Federation,2000,18,18,99.72842558,99.68091717,55.85,74.55,8.192307692,1.738461538,22.47692308,25.07692308,48.3,113.8,162997,78222000
Russian Federation,2001,18,18,99.72651293,99.68000007,58.0375,76.8625,7.946153846,1.669230769,22.53846154,25.13846154,48.6,114.3,165600,77986000
Russian Federation,2002,18,18,99.72460028,99.67908297,60.225,79.175,7.7,1.6,22.6,25.2,49,114.6,169919,77736000
Russian Federation,2003,18,18,99.72877811,99.67704514,62.4125,81.4875,7.725,1.625,22.825,25.425,48.7,114.9,170308,77498000
Russian Federation,2004,18,18,99.73295594,99.6750073,64.6,83.8,7.75,1.65,23.05,25.65,48.9,115.3,171940,77305000
Russian Federation,2005,18,18,99.73713377,99.67296947,64.73333333,82.36666667,7.775,1.675,23.275,25.875,49,115.5,168494.928,77179000
Russian Federation,2006,18,18,99.7413116,99.67093163,64.86666667,80.93333333,7.8,1.7,23.5,26.1,49,100,x,77134000
Russian Federation,2007,18,18,99.74548944,99.6688938,65,79.5,7.825,1.725,23.725,26.325,49.01428571,100,x,77158000
Russian Federation,2010,18,18,99.75802293,99.6627803,69.12,82.9,7.9,1.8,24.4,27,49.05714286,100,116413.416,77263000
Rwanda,1970,21,21,x,x,x,x,17.6,3.3,20.1,22.6,x,x,x,1912000
Rwanda,1978,21,21,44.69158561,59.65619875,x,3.75,15.04615385,2.930769231,21.08461538,23.27692308,51.73333333,99,x,2443000
Rwanda,1983,21,21,56.30887637,63.94391892,0.9,11,13.45,2.7,21.7,23.7,51.70952381,99,x,2879000
Rwanda,1985,21,21,60.95579268,65.65900699,3.566666667,13.26666667,12.81153846,2.607692308,21.94615385,23.86923077,51.7,106.6,x,3104000
Rwanda,1986,21,21,63.27925083,66.51655102,4.9,14.4,12.49230769,2.561538462,22.06923077,23.95384615,51.8,106.54,x,3252000
Rwanda,1987,21,21,65.60270898,67.37409505,6.233333333,15.53333333,12.17307692,2.515384615,22.19230769,24.03846154,51.7,106.48,x,3420000
Rwanda,1988,21,21,67.92616713,68.23163909,7.566666667,16.66666667,11.85384615,2.469230769,22.31538462,24.12307692,51.8,106.42,x,3574000
Rwanda,1989,21,21,70.24962529,69.08918312,8.9,17.8,11.53461538,2.423076923,22.43846154,24.20769231,51.8,106.36,x,3665000
Rwanda,1990,21,21,72.57308344,69.94672715,10.23333333,18.93333333,11.21538462,2.376923077,22.56153846,24.29230769,51.8,106.3,x,3663000
Rwanda,1991,21,21,74.89654159,70.80427119,11.56666667,20.06666667,10.89615385,2.330769231,22.68461538,24.37692308,51.8,106.7,21736.2,3546000
Rwanda,1992,21,21,75.11499061,71.66181522,12.9,21.2,10.57692308,2.284615385,22.80769231,24.46153846,52.1,107.1,x,3336000
Rwanda,1993,21,21,75.33343963,72.51935925,11.45,19.325,10.25769231,2.238461538,22.93076923,24.54615385,52.2,107.5,x,3101000
Rwanda,1994,21,21,75.55188865,73.37690329,10,17.45,9.938461538,2.192307692,23.05384615,24.63076923,52.1,107.9,x,2939000
Rwanda,1995,21,21,75.77033767,74.23444732,8.55,15.575,9.619230769,2.146153846,23.17692308,24.71538462,52.7,108.3,x,2913000
Rwanda,1996,21,21,75.9887867,75.09199136,7.1,13.7,9.3,2.1,23.3,24.8,53.1,108.36,x,3055000
Rwanda,1997,21,21,76.20723572,75.94953539,6.4,13.575,9.116666667,2.166666667,23.4,25.11666667,52.9,108.42,x,3334000
Rwanda,1998,21,21,76.42568474,76.80707942,5.7,13.45,8.933333333,2.233333333,23.5,25.43333333,52.8,108.48,x,3693000
Rwanda,1999,21,21,76.64413376,77.66462346,5,13.325,8.75,2.3,23.6,25.75,52.8,108.54,x,4043000
Rwanda,2000,21,21,76.86258278,78.52216749,4.3,13.2,8.566666667,2.366666667,23.7,26.06666667,52.7,108.6,x,4320000
Rwanda,2001,21,21,76.91078718,78.33580866,5.22,14.04,8.383333333,2.433333333,23.8,26.38333333,52.6,109.05,x,4506000
Rwanda,2002,21,21,76.95899157,78.14944983,6.14,14.88,8.2,2.5,23.9,26.7,52.5,109.5,x,4621000
Rwanda,2003,21,21,77.00719597,77.963091,7.06,15.72,6.433333333,1.733333333,23.83333333,26.63333333,52.2,108.8666667,x,4690000
Rwanda,2004,21,21,77.05540036,77.77673217,7.98,16.56,4.666666667,0.966666667,23.76666667,26.56666667,52,108.2333333,x,4754000
Rwanda,2005,21,21,77.10360475,77.59037335,8.9,17.4,2.9,0.2,23.7,26.5,51.8,107.6,x,4841000
Rwanda,2006,21,21,77.15180915,77.40401452,17.5,26.9,3.06,0.2,23.84,26.52,51.6,100,x,4958000
Rwanda,2007,21,21,77.20001355,77.21765569,26.1,36.4,3.22,0.2,23.98,26.54,51.5952381,100,x,5092000
Rwanda,2010,21,21,77.34462673,76.6585792,39.525,47.8,3.7,0.2,24.4,26.6,51.58095238,100,x,5551000
Rwanda,2011,21,21,78.36503427,77.18990359,44,51.6,3.3525,0.1225,24.5075,26.7,51.57619048,100,x,x
Saint Lucia,1970,18,18,x,x,x,x,1.2,0.2,28.7,32,x,x,788.64,54000
Saint Lucia,1980,18,18,x,x,51.38571429,52.9,0.7,0.2,31.4,34.1,35.85714286,99,x,60000
Saint Lucia,1981,18,18,x,x,50.7,52.2,0.7,0.227272727,31.60909091,34.19090909,36.08571429,99,x,61000
Saint Lucia,1985,18,18,x,x,47.95714286,49.4,0.7,0.336363636,32.44545455,34.55454545,37,104,1083,64000
Saint Lucia,1986,18,18,x,x,47.27142857,48.7,0.7,0.363636364,32.65454545,34.64545455,37.5,103.88,970,66000
Saint Lucia,1987,18,18,x,x,46.58571429,48,0.7,0.390909091,32.86363636,34.73636364,36.7,103.76,x,67000
Saint Lucia,1988,18,18,x,x,45.9,47.3,0.7,0.418181818,33.07272727,34.82727273,37.3,103.64,x,68000
Saint Lucia,1989,18,18,80.47847757,79.37847757,45.21428571,46.6,0.7,0.445454545,33.28181818,34.91818182,37.7,103.52,x,69000
Saint Lucia,1990,18,18,81.32193777,80.22193777,44.52857143,45.9,0.7,0.472727273,33.49090909,35.00909091,38.2,103.4,x,70000
Saint Lucia,1991,18,18,82.16539798,81.06539798,43.84285714,45.2,0.7,0.5,33.7,35.1,39.3,106.2,x,71000
Saint Lucia,1992,18,18,83.00885818,81.90885818,43.15714286,44.5,1.31,0.58,32.61,34.36,40.4,106.0666667,x,72000
Saint Lucia,1993,18,18,83.85231838,82.75231838,42.47142857,43.8,1.92,0.66,31.52,33.62,39.7,105.9333333,x,73000
Saint Lucia,1994,18,18,84.69577858,83.59577858,41.78571429,43.1,2.53,0.74,30.43,32.88,40.7,105.8,647,74000
Saint Lucia,1995,18,18,85.53923879,84.43923879,41.1,42.4,3.14,0.82,29.34,32.14,39.3,103.5,662,75000
Saint Lucia,1996,18,18,86.38269899,85.28269899,x,x,3.75,0.9,28.25,31.4,40.3,104.9,520,76000
Saint Lucia,1997,18,18,87.22615919,86.12615919,x,x,4.36,0.98,27.16,30.66,40.6,104.7,559,77000
Saint Lucia,1998,18,18,88.06961939,86.96961939,x,x,4.97,1.06,26.07,29.92,41.5,104.5,474,78000
Saint Lucia,1999,18,18,88.9130796,87.8130796,x,x,5.58,1.14,24.98,29.18,40.3,104.2,474,79000
Saint Lucia,2000,18,18,89.7565398,88.6565398,x,x,6.19,1.22,23.89,28.44,40.6,103.3,483,80000
Saint Lucia,2001,18,18,90.6,89.5,x,x,6.8,1.3,22.8,27.7,41.4,104.8,564,81000
Saint Lucia,2002,18,18,91.4434602,90.3434602,x,x,6.980645161,1.335483871,22.60967742,27.56129032,40.3,104.4,455,82000
Saint Lucia,2003,18,18,92.2869204,91.1869204,x,x,7.161290323,1.370967742,22.41935484,27.42258065,40.5,104.4,x,83000
Saint Lucia,2004,18,18,93.13038061,92.03038061,x,x,7.341935484,1.406451613,22.22903226,27.28387097,40.8,104.6,444,83000
Saint Lucia,2005,18,18,93.97384081,92.87384081,x,x,7.522580645,1.441935484,22.03870968,27.14516129,41,103.5,380,84000
Saint Lucia,2006,18,18,94.81730101,93.71730101,x,x,7.703225806,1.477419355,21.8483871,27.00645161,41.8,100,x,86000
Samoa,1971,19,21,x,x,x,x,10.3,1.4,22,26.3,x,x,x,71000
Samoa,1981,19,21,x,x,x,x,6.8,1.1,23.2,27.3,30.75238095,92.68,389.103,76000
Samoa,1985,19,21,98.90461877,98.94410217,x,x,6.86,1.12,23.42,27.56,31,92.6,x,77000
Samoa,1986,19,21,98.92792305,98.96273478,x,x,6.875,1.125,23.475,27.625,31,92.16,x,77000
Samoa,1987,19,21,98.95122733,98.98136739,x,x,6.89,1.13,23.53,27.69,31.6,91.72,x,77000
Samoa,1988,19,21,98.97453161,99,x,x,6.905,1.135,23.585,27.755,31.6,91.28,x,77000
Samoa,1989,19,21,98.99783588,99,x,x,6.92,1.14,23.64,27.82,32.1,90.84,x,77000
Samoa,1990,19,21,99,99,x,x,6.935,1.145,23.695,27.885,32.1,90.4,x,78000
Samoa,1991,19,21,99.04444444,99.12,21.03636364,21.82727273,6.95,1.15,23.75,27.95,31.6,90.7,232.025,78000
Samoa,1992,19,21,99.07469794,99.13635385,21.34545455,22.20909091,6.965,1.155,23.805,28.015,32.8,91.025,x,79000
Samoa,1993,19,21,99.10495145,99.15270769,21.65454545,22.59090909,6.98,1.16,23.86,28.08,32.2,91.35,x,80000
Samoa,1994,19,21,99.13520495,99.16906154,21.96363636,22.97272727,6.995,1.165,23.915,28.145,32.8,91.675,x,81000
Samoa,1995,19,21,99.16545846,99.18541538,22.27272727,23.35454545,7.01,1.17,23.97,28.21,32.3,92,x,82000
Samoa,1996,19,21,99.19571196,99.20176923,22.58181818,23.73636364,7.025,1.175,24.025,28.275,32.3,92.04,x,82000
Samoa,1997,19,21,99.22596547,99.21812308,22.89090909,24.11818182,7.04,1.18,24.08,28.34,31.7,92.08,x,83000
Samoa,1998,19,21,99.25621897,99.23447692,23.2,24.5,7.055,1.185,24.135,28.405,31.7,92.12,x,83000
Samoa,1999,19,21,99.28647248,99.25083077,23.50909091,24.88181818,7.07,1.19,24.19,28.47,31.7,92.16,x,83000
Samoa,2000,19,21,99.31672598,99.26718462,23.81818182,25.26363636,7.085,1.195,24.245,28.535,31.7,92.2,x,84000
Samoa,2001,19,21,99.34697949,99.28353846,24.12727273,25.64545455,7.1,1.2,24.3,28.6,31.7,92,357.28,84000
Samoa,2002,19,21,99.37723299,99.29989231,24.43636364,26.02727273,7.1625,1.175,24.2625,28.6125,31.3,92.05,x,85000
Samoa,2003,19,21,99.4074865,99.31624615,24.74545455,26.40909091,7.225,1.15,24.225,28.625,31.3,92.1,x,85000
Samoa,2004,19,21,99.43774,99.3326,25.05454545,26.79090909,7.2875,1.125,24.1875,28.6375,31.3,92.15,x,86000
Samoa,2005,19,21,99.44813857,99.34630714,25.36363636,27.17272727,7.35,1.1,24.15,28.65,32.8,92.2,x,87000
Samoa,2006,19,21,99.45853714,99.36001429,25.67272727,27.55454545,7.4125,1.075,24.1125,28.6625,32.3,92.18,246.152,87000
Samoa,2009,19,21,99.48973286,99.40113571,26.6,28.7,7.6,1,24,28.7,32.48571429,92.12,x,89000
Samoa,2011,19,21,99.51053,99.42855,27.21818182,29.46363636,7.457894737,0.978947368,24.10526316,28.82631579,32.60952381,92.08,x,x
San Marino,1970,18,18,x,x,x,x,9.6,0.6,20.6,26.1,x,x,19.285,x
San Marino,1985,18,18,x,x,x,x,3.8,0,24.1,27.7,x,100.9,11,x
San Marino,1986,18,18,x,x,x,x,3.51,0,24.37,27.88,x,101.2,9,x
San Marino,1987,18,18,x,x,x,x,3.22,0,24.64,28.06,x,102,10,x
San Marino,1988,18,18,x,x,x,x,2.93,0,24.91,28.24,x,103.1,7,x
San Marino,1989,18,18,85.72193777,88.27525642,x,x,2.64,0,25.18,28.42,x,103.4,7,x
San Marino,1992,18,18,88.25231838,90.47364584,x,x,1.77,0,25.99,28.96,x,100.7,3,x
San Marino,1993,18,18,89.09577858,91.20644231,x,x,1.48,0,26.26,29.14,x,101,1,x
San Marino,1994,18,18,89.93923879,91.93923879,x,x,1.19,0,26.53,29.32,x,101,3,x
San Marino,1995,18,18,90.78269899,92.78269899,x,x,0.9,0,26.8,29.5,x,101.9,3,x
San Marino,1997,18,18,92.46961939,94.46961939,x,x,0.66,0.04,27.36,29.86,x,102.4,2,x
San Marino,1998,18,18,93.3130796,95.3130796,x,x,0.54,0.06,27.64,30.04,x,103.0333333,1,x
San Marino,1999,18,18,94.1565398,96.1565398,x,x,0.42,0.08,27.92,30.22,x,103.6666667,4,x
San Marino,2000,18,18,95,97,x,x,0.3,0.1,28.2,30.4,x,104.3,x,x
San Marino,2001,18,18,95.8434602,97.8434602,x,x,0.28,0.08,28.32,30.58,x,104,x,x
San Marino,2002,18,18,96.6869204,98.6869204,x,x,0.26,0.06,28.44,30.76,x,104.3,x,x
San Marino,2003,18,18,97.53038061,99.53038061,x,x,0.24,0.04,28.56,30.94,x,104.1,5,x
San Marino,2004,18,18,98.37384081,100,x,x,0.22,0.02,28.68,31.12,x,104,1,x
San Marino,2005,18,18,99.21730101,100,x,x,0.2,0,28.8,31.3,x,100,x,x
Saudi Arabia,1985,17,20,74.83044418,92.1086371,x,x,17.05294118,0.964705882,21.41764706,25.44705882,10.8,80.8,x,5993000
Saudi Arabia,1986,17,20,75.72235709,92.37358991,x,x,16.57647059,0.982352941,21.55882353,25.52352941,10.9,83.2,x,6247000
Saudi Arabia,1987,17,20,76.61427001,92.63854271,x,x,16.1,1,21.7,25.6,11.3,82.6,x,6483000
Saudi Arabia,1988,17,20,77.50618292,92.90349552,x,x,15.13333333,0.933333333,21.95555556,25.83333333,11.3,81.9,x,6705000
Saudi Arabia,1989,17,20,78.39809584,93.16844832,23.93072103,57.46666667,14.16666667,0.866666667,22.21111111,26.06666667,11.6,81.2,x,6920000
Saudi Arabia,1990,17,20,79.29000876,93.43340112,24.58347517,53.8,13.2,0.8,22.46666667,26.3,11.4,80.1,x,7133000
Saudi Arabia,1991,17,20,80.18192167,93.69835393,25.23622931,50.13333333,12.23333333,0.733333333,22.72222222,26.53333333,11.1,79.7,x,7347000
Saudi Arabia,1992,17,20,81.07383459,93.96330673,25.88898345,46.46666667,11.26666667,0.666666667,22.97777778,26.76666667,11,79,x,7560000
Saudi Arabia,1993,17,20,82.92875012,94.47717882,26.54173758,42.8,10.3,0.6,23.23333333,27,11,78.9,x,7772000
Saudi Arabia,1994,17,20,84.78366565,94.99105091,27.19449172,39.13333333,9.333333333,0.533333333,23.48888889,27.23333333,11.1,79.1,x,7982000
Saudi Arabia,1995,17,20,86.63858118,95.504923,27.84724586,35.46666667,8.366666667,0.466666667,23.74444444,27.46666667,11.3,79.1,x,8191000
Saudi Arabia,1996,17,20,88.49349671,96.0187951,28.5,31.8,7.4,0.4,24,27.7,11.4,79.4,x,8395000
Saudi Arabia,1997,17,20,90.34841223,96.53266719,29.15275414,28.13333333,6.9,0.366666667,24.6,28.2,11.7,79.5,x,8597000
Saudi Arabia,1998,17,20,92.20332776,97.04653928,29.80550828,24.46666667,6.4,0.333333333,25.2,28.7,12,79.7,x,8808000
Saudi Arabia,1999,17,20,94.05824329,97.56041137,30.45826242,20.8,5.9,0.3,25.8,29.2,12.5,79.8,x,9043000
Saudi Arabia,2000,17,20,95.91315882,98.07428346,31.11101655,17.13333333,6.32,0.5,25.46,28.74,12.6,80.6,x,9311000
Saudi Arabia,2001,17,20,95.60379591,97.79397464,31.76377069,13.46666667,6.74,0.7,25.12,28.28,12.9,80.1,x,9617000
Saudi Arabia,2002,17,20,95.29443301,97.51366581,32.41652483,9.8,7.16,0.9,24.78,27.82,13.3,80.3,x,9955000
Saudi Arabia,2003,17,20,94.9850701,97.23335699,33.06927897,6.133333333,7.58,1.1,24.44,27.36,13.4,80.4,x,10304000
Saudi Arabia,2004,17,20,94.67570719,96.95304816,x,2.466666667,8,1.3,24.1,26.9,13.6,80.6,16217.73,10635000
Saudi Arabia,2005,17,20,95.15348902,97.24509985,x,x,7.523529412,1.317647059,24.24117647,26.97647059,13.9,81,x,10928000
Saudi Arabia,2006,17,20,95.63127085,97.53715154,x,x,7.047058824,1.335294118,24.38235294,27.05294118,14.3,81.01,7786.471,11176000
Saudi Arabia,2011,17,20,98.02018,98.99741,x,x,4.664705882,1.423529412,25.08823529,27.43529412,15.13333333,81.06,x,x
