Brunei,1992,33.1
Brunei,1991,33.3
Brunei,1990,31.8
Brunei,1989,31.4
Brunei,1988,30.3
Brunei,1987,29.8
Brunei,1986,27.8
Brunei,1985,27.1
Bulgaria,2006,45.6
Bulgaria,2005,45.7
Bulgaria,2004,46
Bulgaria,2003,46.5
Bulgaria,2002,47.1
Bulgaria,2001,47.1
Bulgaria,2000,46.4
Bulgaria,1999,46.8
Bulgaria,1998,47.1
Bulgaria,1997,47.4
Bulgaria,1996,47.6
Bulgaria,1995,47.8
Bulgaria,1994,47.9
Bulgaria,1993,48
Bulgaria,1992,48
Bulgaria,1991,48
Bulgaria,1990,48
Bulgaria,1989,47.7
Bulgaria,1988,47.4
Bulgaria,1987,47.1
Bulgaria,1986,46.8
Bulgaria,1985,46.5
Burkina Faso,2006,47.2
Burkina Faso,2005,47.2
Burkina Faso,2004,47.2
Burkina Faso,2003,47.2
Burkina Faso,2002,47.3
Burkina Faso,2001,47.5
Burkina Faso,2000,47.6
Burkina Faso,1999,47.7
Burkina Faso,1998,47.7
Burkina Faso,1997,47.8
Burkina Faso,1996,47.8
Burkina Faso,1995,47.7
Burkina Faso,1994,47.7
Burkina Faso,1993,47.7
Burkina Faso,1992,47.6
Burkina Faso,1991,47.6
Burkina Faso,1990,47.4
Burkina Faso,1989,47.5
Burkina Faso,1988,47.5
Burkina Faso,1987,47.4
Burkina Faso,1986,47.5
Burkina Faso,1985,47.3
Burundi,2006,51.7
Burundi,2005,51.9
Burundi,2004,52.1
Burundi,2003,52.4
Burundi,2002,52.6
Burundi,2001,52.8
Burundi,2000,52.9
Burundi,1999,52.9
Burundi,1998,52.8
Burundi,1997,52.7
Burundi,1996,52.5
Burundi,1995,52.5
Burundi,1994,52.5
Burundi,1993,52.5
Burundi,1992,52.6
Burundi,1991,52.6
Burundi,1990,52.5
Burundi,1989,52.5
Burundi,1988,52.6
Burundi,1987,52.6
Burundi,1986,52.7
Burundi,1985,52.8
Cambodia,2006,50.8
Cambodia,2005,51
Cambodia,2004,51.1
Cambodia,2003,51.2
Cambodia,2002,51.3
Cambodia,2001,51.3
Cambodia,2000,51.4
Cambodia,1999,51.4
Cambodia,1998,51.4
Cambodia,1997,51.5
Cambodia,1996,51.6
Cambodia,1995,51.6
Cambodia,1994,51.8
Cambodia,1993,51.9
Cambodia,1992,52.1
Cambodia,1991,52.3
Cambodia,1990,52.4
Cambodia,1989,52.6
Cambodia,1988,52.7
Cambodia,1987,52.8
Cambodia,1986,53
Cambodia,1985,53.2
Cameroon,2006,39.6
Cameroon,2005,39.6
Cameroon,2004,39.6
Cameroon,2003,39.3
Cameroon,2002,39.5
Cameroon,2001,39.7
Cameroon,2000,39.8
Cameroon,1999,39.9
Cameroon,1998,40
Cameroon,1997,40.2
Cameroon,1996,40.3
Cameroon,1995,40.4
Cameroon,1994,40.4
Cameroon,1993,40.6
Cameroon,1992,40.8
Cameroon,1991,41.1
Cameroon,1990,41.3
Cameroon,1989,41.6
Cameroon,1988,41.7
Cameroon,1987,42.2
Cameroon,1986,42.4
Cameroon,1985,42.3
Canada,2006,46.5
Canada,2005,46.4
Canada,2004,46.2
Canada,2003,46.2
Canada,2002,46
Canada,2001,45.8
Canada,2000,45.7
Canada,1999,45.5
Canada,1998,45.4
Canada,1997,45.2
Canada,1996,45.1
Canada,1995,44.9
Canada,1994,44.7
Canada,1993,44.7
Canada,1992,44.6
Canada,1991,44.4
Canada,1990,44.1
Canada,1989,43.7
Canada,1988,43.5
Canada,1987,42.9
Canada,1986,42.6
Canada,1985,42.2
Cape Verde,2006,33.7
Cape Verde,2005,33.9
Cape Verde,2004,33.8
Cape Verde,2003,33.8
Cape Verde,2002,34
Cape Verde,2001,34.5
Cape Verde,2000,34.7
Cape Verde,1999,35.5
Cape Verde,1998,35.5
Cape Verde,1997,36.3
Cape Verde,1996,37.4
Cape Verde,1995,37.5
Cape Verde,1994,37.6
Cape Verde,1993,37.7
Cape Verde,1992,37.8
Cape Verde,1991,37.9
Cape Verde,1990,38.1
Cape Verde,1989,38.2
Cape Verde,1988,38
Cape Verde,1987,37.7
Cape Verde,1986,37.5
Cape Verde,1985,37.6
Central African Republic,2006,46.1
Central African Republic,2005,46.1
Central African Republic,2004,46.2
Central African Republic,2003,46.2
Central African Republic,2002,46.4
Central African Republic,2001,46.4
Central African Republic,2000,46.5
Central African Republic,1999,46.5
Central African Republic,1998,46.5
Central African Republic,1997,46.5
Central African Republic,1996,46.4
Central African Republic,1995,46.6
Central African Republic,1994,46.6
Central African Republic,1993,46.6
Central African Republic,1992,46.7
Central African Republic,1991,46.9
Central African Republic,1990,47
Central African Republic,1989,47
Central African Republic,1988,46.9
Central African Republic,1987,46.9
Central African Republic,1986,47
Central African Republic,1985,46.9
Chad,2006,46.8
Chad,2005,46.7
Chad,2004,46.6
Chad,2003,47.1
Chad,2002,46.4
Chad,2001,46.2
Chad,2000,45.9
Chad,1999,46
Chad,1998,46.1
Chad,1997,45.8
Chad,1996,45.7
Chad,1995,45.7
Chad,1994,45.6
Chad,1993,45.6
Chad,1992,46.2
Chad,1991,45.9
Chad,1990,45.7
Chad,1989,45.9
Chad,1988,45.8
Chad,1987,45.4
Chad,1986,45.5
Chad,1985,45.6
Chile,2006,35.5
Chile,2005,35.1
Chile,2004,34.7
Chile,2003,34.4
Chile,2002,33.5
Chile,2001,33.3
