Spain,1981,18,18,x,x,x,x,5.6,1.8,23.1,26,x,x,x,x
Spain,1985,18,18,x,x,38,59.4,x,x,x,x,29.9,103.8,x,x
Spain,1986,18,18,x,x,x,x,x,x,x,x,30.3,103.8,26731,x
Spain,1987,18,18,x,x,x,x,x,x,x,x,32.5,103.9,25435,x
Spain,1988,18,18,x,x,x,x,x,x,x,x,33.7,104,24446,x
Spain,1989,18,18,x,x,x,x,x,x,x,x,33.9,104,21349,x
Spain,1990,18,18,x,x,x,x,x,x,x,x,34.4,104.1,19284,x
Spain,1991,18,18,95.1,98,x,x,2.4,0.7,26,28.4,34.8,104.2,17875,x
Spain,1992,18,18,x,x,x,x,x,x,x,x,35.6,104.2,16347,x
Spain,1993,18,18,x,x,x,x,x,x,x,x,36.3,104.2,14783,x
Spain,1994,18,18,x,x,x,x,x,x,x,x,37.1,104.2,13140,x
Spain,1995,18,18,x,x,67.4,81.1,x,x,x,x,37.7,104.2,11981,x
Spain,1996,18,18,x,x,x,x,x,x,x,x,38,104.2,11174,x
Spain,1997,18,18,x,x,x,x,x,x,x,x,38.5,104.2,11264,x
Spain,1998,18,18,x,x,x,x,x,x,x,x,38.6,104.2,10901,x
Spain,1999,18,18,x,x,66,71.7,x,x,x,x,38.9,104.3,x,x
Spain,2000,18,18,x,x,x,x,x,x,x,x,39.5,104.1,x,x
Spain,2001,18,18,x,x,x,x,1.2,0.4,29.3,31.6,39,104,x,x
Spain,2002,18,18,x,x,x,x,x,x,x,x,39.7,103.9,x,x
Spain,2003,18,18,x,x,x,x,x,x,x,x,40.4,103.6,x,x
Spain,2004,18,18,x,x,x,x,x,x,x,x,40.6,103.4,x,x
Spain,2005,18,18,x,x,x,x,x,x,x,x,40.9,103,x,x
Spain,2006,18,18,x,x,62.3,65.7,x,x,x,x,41.2,x,x,x
Sri Lanka,1971,18,18,x,x,x,x,10.6,0.6,23.5,28.1,x,x,x,x
Sri Lanka,1975,18,18,x,x,19.7,43.2,x,x,x,x,x,x,x,x
Sri Lanka,1977,18,18,x,x,26.9,48.6,x,x,x,x,x,x,x,x
Sri Lanka,1981,18,18,x,x,33.7,47.7,9.9,1,24.4,27.9,x,x,x,x
Sri Lanka,1982,18,18,x,x,31.9,57.8,x,x,x,x,x,x,x,x
Sri Lanka,1985,18,18,x,x,x,x,x,x,x,x,30.9,96.7,29754,x
Sri Lanka,1986,18,18,x,x,x,x,x,x,x,x,30.4,96.2,28866,x
Sri Lanka,1987,18,18,x,x,40.6,61.7,6.9,x,25,x,31.9,96.2,28038,x
Sri Lanka,1988,18,18,x,x,x,x,x,x,x,x,33.3,96.2,25817,x
Sri Lanka,1989,18,18,x,x,x,x,x,x,x,x,34.7,96.2,28569,x
Sri Lanka,1990,18,18,x,x,x,x,x,x,x,x,36.1,98,x,x
Sri Lanka,1991,18,18,x,x,x,x,x,x,x,x,34.6,x,26201,x
Sri Lanka,1992,18,18,x,x,x,x,x,x,x,x,33.1,x,x,x
Sri Lanka,1993,18,18,x,x,43.7,66.1,x,x,x,x,33.2,x,x,x
Sri Lanka,1994,18,18,x,x,x,x,x,x,x,x,33.4,96.2,x,x
Sri Lanka,1995,18,18,x,x,x,x,x,x,x,x,32.7,99,28495,x
Sri Lanka,1996,18,18,x,x,x,x,x,x,x,x,32.3,96.2,28410,x
Sri Lanka,1997,18,18,x,x,x,x,x,x,x,x,31.8,96.2,x,x
Sri Lanka,1998,18,18,x,x,x,x,x,x,x,x,34.9,96.2,x,x
Sri Lanka,1999,18,18,x,x,x,x,x,x,x,x,33.1,96.2,x,x
Sri Lanka,2000,18,18,x,x,49.6,70,x,x,x,x,33.1,100.5,x,x
Sri Lanka,2001,18,18,89.1,92.3,x,x,10.8,1.8,23.8,27.6,33,102.1,27633,x
Sri Lanka,2002,18,18,x,x,x,x,x,x,x,x,32.8,102.1,x,x
Sri Lanka,2003,18,18,x,x,x,x,x,x,x,x,32.7,x,x,x
Sri Lanka,2004,18,18,x,x,x,x,x,x,x,x,32.4,x,x,x
Sri Lanka,2005,18,18,x,x,x,x,x,x,x,x,32.4,102.3,x,x
Sri Lanka,2006,18,18,x,x,52.7,68,x,x,x,x,32.4,x,x,x
Sri Lanka,2007,18,18,x,x,x,x,9.2,x,23.6,x,x,x,x,x
Suriname,1964,20,20,x,x,x,x,19.8,2.8,18.6,23.6,x,x,x,x
Suriname,1985,20,20,x,x,x,x,x,x,x,x,31.4,100.5,1899,x
Suriname,1986,20,20,x,x,x,x,x,x,x,x,32.8,x,1711,x
Suriname,1987,20,20,x,x,x,x,x,x,x,x,33.3,x,x,x
Suriname,1988,20,20,x,x,x,x,x,x,x,x,34.6,x,1500,x
Suriname,1989,20,20,x,x,x,x,x,x,x,x,35.3,x,1755,x
Suriname,1990,20,20,x,x,x,x,x,x,x,x,35.8,100,1634,x
Suriname,1991,20,20,x,x,x,x,x,x,x,x,35.3,99.8,1553,x
Suriname,1992,20,20,x,x,46.6,48,x,x,x,x,35,99.6,1701,x
Suriname,1993,20,20,x,x,x,x,x,x,x,x,33.3,x,1854,x
Suriname,1994,20,20,x,x,x,x,x,x,x,x,33.6,x,1468,x
Suriname,1995,20,20,x,x,x,x,x,x,x,x,34.3,99.6,1438,x
Suriname,1996,20,20,x,x,x,x,x,x,x,x,34.3,x,1561,x
Suriname,1997,20,20,x,x,x,x,x,x,x,x,35.3,x,1858,x
Suriname,1998,20,20,x,x,x,x,x,x,x,x,36.2,x,1526,x
Suriname,1999,20,20,x,x,x,x,x,x,x,x,36.6,x,1466,x
Suriname,2000,20,20,x,x,40.6,42.1,x,x,x,x,36.6,99.5,1547,x
Suriname,2001,20,20,x,x,x,x,x,x,x,x,36.7,x,1679,x
Suriname,2002,20,20,x,x,x,x,x,x,x,x,36.7,x,1729,x
Suriname,2003,20,20,x,x,x,x,x,x,x,x,36.8,98.9,1511,x
Suriname,2004,20,20,87.2,92,x,x,3.4,0.7,28.8,31.8,34.6,98.4,1526,x
Suriname,2005,20,20,x,x,x,x,x,x,x,x,34.8,99.7,1435,x
Suriname,2006,20,20,x,x,45,45.6,x,x,x,x,35,x,x,x
Sweden,1970,18,18,x,x,x,x,2.3,0.2,23.7,26.2,x,x,x,x
Sweden,1981,18,18,x,x,72,78,x,x,x,x,x,x,x,x
Sweden,1985,18,18,x,x,x,x,0.5,0.1,29.6,32.1,47.3,102.5,3137,x
Sweden,1986,18,18,x,x,x,x,x,x,x,x,47.3,102.5,3171,x
Sweden,1987,18,18,x,x,x,x,x,x,x,x,47.5,102.6,3000,x
Sweden,1988,18,18,x,x,x,x,x,x,x,x,47.6,102.6,3114,x
Sweden,1989,18,18,x,x,x,x,x,x,x,x,47.7,102.5,3483,x
Sweden,1990,18,18,x,x,x,x,x,x,x,x,47.7,102.4,3877,x
Sweden,1991,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3564,x
Sweden,1992,18,18,x,x,x,x,x,x,x,x,47.6,102.4,3148,x
Sweden,1993,18,18,x,x,x,x,x,x,x,x,47.5,102.4,2850,x
Sweden,1994,18,18,x,x,x,x,x,x,x,x,47.3,102.4,2416,x
Sweden,1995,18,18,x,x,x,x,0.5,0.1,31.3,33.6,47.4,102.4,2138,x
Sweden,1996,18,18,x,x,64.8,75.2,x,x,x,x,47.5,102.4,1905,x
Sweden,1997,18,18,x,x,x,x,x,x,x,x,47.2,102.4,1226,x
Sweden,1998,18,18,x,x,x,x,x,x,x,x,46.9,102.4,1146,x
Sweden,1999,18,18,x,x,x,x,x,x,x,x,47.1,102.3,1210,x
Sweden,2000,18,18,x,x,x,x,x,x,x,x,47.3,102.2,x,x
Sweden,2001,18,18,x,x,x,x,x,x,x,x,47.6,102.2,1656,x
Sweden,2002,18,18,x,x,x,x,x,x,x,x,47.6,102,1691,x
Sweden,2003,18,18,x,x,x,x,0.5,0.1,32.4,34.5,47.7,101.9,x,x
Sweden,2004,18,18,x,x,x,x,x,x,x,x,47.4,101.8,1604,x
Sweden,2005,18,18,x,x,x,x,x,x,x,x,47.4,101.7,1681,x
Sweden,2006,18,18,x,x,x,x,x,x,x,x,47.4,x,x,x
Sweden,2010,18,18,x,x,x,x,0.5,0.1,31.4,33.5,x,x,x,x
Switzerland,1970,18,18,x,x,x,x,3.7,0.3,22.6,26,x,x,x,x
Switzerland,1980,18,18,x,x,64.9,71.2,1.6,0.2,25,27.9,x,x,x,x
Switzerland,1985,18,18,x,x,x,x,x,x,x,x,38.9,105.2,1568,x
Switzerland,1986,18,18,x,x,x,x,x,x,x,x,39.2,105.1,1502,x
Switzerland,1987,18,18,x,x,x,x,x,x,x,x,39.5,105.1,1373,x
Switzerland,1988,18,18,x,x,x,x,x,x,x,x,39.7,105,1465,x
Switzerland,1989,18,18,x,x,x,x,x,x,x,x,40,104.9,1425,x
Switzerland,1990,18,18,x,x,x,x,x,x,x,x,40.4,102.7,1438,x
Switzerland,1991,18,18,x,x,x,x,x,x,x,x,41,104.8,1606,x
Switzerland,1992,18,18,x,x,x,x,x,x,x,x,41.4,104.7,1432,x
Switzerland,1993,18,18,x,x,x,x,x,x,x,x,41.9,104.7,1306,x
Switzerland,1994,18,18,x,x,x,x,x,x,x,x,42.4,104.7,1150,x
Switzerland,1995,18,18,x,x,77.5,82,1.4,0.2,27.5,30.2,42.9,104.6,1068,x
Switzerland,1996,18,18,x,x,x,x,x,x,x,x,43.4,104.8,1103,x
Switzerland,1997,18,18,x,x,x,x,x,x,x,x,43.7,104.8,1101,x
Switzerland,1998,18,18,x,x,x,x,x,x,x,x,44.1,104.8,1106,x
Switzerland,1999,18,18,x,x,x,x,x,x,x,x,44.2,104.7,1185,x
Switzerland,2000,18,18,x,x,x,x,x,x,x,x,44.5,104.5,1208,x
Switzerland,2001,18,18,x,x,x,x,x,x,x,x,44.9,104.7,1146,x
Switzerland,2002,18,18,x,x,x,x,x,x,x,x,45.3,104.6,1105,x
Switzerland,2003,18,18,x,x,x,x,x,x,x,x,45.4,104.5,1086,x
Switzerland,2004,18,18,x,x,x,x,x,x,x,x,46,104.3,1084,x
Switzerland,2005,18,18,x,x,x,x,0.7,0.1,29.5,32.4,46.3,105.1,1091,x
Switzerland,2006,18,18,x,x,x,x,x,x,x,x,46.6,x,x,x
Switzerland,2009,18,18,x,x,x,x,0.7,0.1,29.8,32.7,x,x,x,x
Tanzania,1985,18,18,x,x,x,x,x,x,x,x,50.2,102.2,x,x
Tanzania,1986,18,18,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1987,18,18,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1988,18,18,48.1,71.4,x,x,x,x,x,x,50.2,106.2,x,x
Tanzania,1989,18,18,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1990,18,18,x,x,x,x,x,x,x,x,50.2,101.9,x,x
Tanzania,1991,18,18,x,x,x,x,x,x,x,x,50.2,x,x,x
Tanzania,1992,18,18,x,x,x,x,x,x,x,x,50.1,x,x,x
Tanzania,1993,18,18,x,x,x,x,x,x,x,x,50.1,x,x,x
Tanzania,1994,18,18,x,x,x,x,x,x,x,x,50,x,x,x
Tanzania,1995,18,18,x,x,x,x,x,x,x,x,50,101.9,x,x
Tanzania,1996,18,18,x,x,x,x,x,x,x,x,50,x,x,x
Tanzania,1997,18,18,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,1998,18,18,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,1999,18,18,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,2000,18,18,x,x,x,x,x,x,x,x,49.9,101.7,x,x
Tanzania,2001,18,18,x,x,x,x,x,x,x,x,49.9,x,x,x
Tanzania,2002,18,18,62.2,77.5,x,x,x,x,x,x,49.9,104.7,x,x
Tanzania,2003,18,18,x,x,x,x,x,x,x,x,49.8,x,x,x
Tanzania,2004,18,18,x,x,x,x,x,x,x,x,49.7,x,x,x
Tanzania,2005,18,18,x,x,x,x,x,x,x,x,49.7,101.2,x,x
Tanzania,2006,18,18,x,x,x,x,x,x,x,x,49.6,x,x,x
Thailand,1970,17,17,x,x,14.8,14.8,18.9,3.7,22,24.7,x,x,x,x
Thailand,1973,17,17,x,x,25.7,26.3,x,x,x,x,x,x,x,x
Thailand,1975,17,17,x,x,33.9,36.7,x,x,x,x,x,x,x,x
Thailand,1978,17,17,x,x,49.3,53.4,x,x,x,x,x,x,x,x
Thailand,1980,17,17,x,x,x,x,16.7,4.2,22.8,24.9,x,x,x,x
Thailand,1981,17,17,x,x,56.3,59,x,x,x,x,x,x,x,x
Thailand,1984,17,17,x,x,62,64.6,x,x,x,x,x,x,x,x
Thailand,1985,17,17,x,x,x,x,x,x,x,x,46.8,100.9,x,x
Thailand,1986,17,17,x,x,x,x,x,x,x,x,46.9,99.5,x,x
Thailand,1987,17,17,x,x,68.3,70.5,x,x,x,x,46.9,99.5,x,x
Thailand,1988,17,17,x,x,x,x,x,x,x,x,47,99.5,x,x
Thailand,1989,17,17,x,x,64.2,66.2,x,x,x,x,46.9,99.5,x,x
Thailand,1990,17,17,x,x,x,x,14.7,4,23.5,26,46.8,101.6,x,x
Thailand,1991,17,17,x,x,x,x,x,x,x,x,46.3,99.9,x,x
Thailand,1992,17,17,x,x,x,x,x,x,x,x,45.7,100,x,x
Thailand,1993,17,17,x,x,72.2,73.9,x,x,x,x,45.1,100,x,x
Thailand,1994,17,17,x,x,x,x,x,x,x,x,44.3,100.1,x,x
Thailand,1995,17,17,x,x,73.8,75.2,x,x,x,x,45,102.2,x,x
Thailand,1996,17,17,x,x,x,x,x,x,x,x,45.7,100.3,x,x
Thailand,1997,17,17,x,x,69.8,72.2,x,x,x,x,45.9,100.4,x,x
Thailand,1998,17,17,x,x,x,x,x,x,x,x,45.6,100.5,x,x
Thailand,1999,17,17,x,x,x,x,x,x,x,x,45.6,100.5,x,x
Thailand,2000,17,17,90.5,94.9,x,x,11.2,3.4,24.1,27.4,45.9,103.5,x,x
Thailand,2001,17,17,x,x,76.1,77.8,x,x,x,x,45.7,100.7,x,x
Thailand,2002,17,17,x,x,x,x,x,x,x,x,45.8,100.7,x,x
Thailand,2003,17,17,x,x,x,x,x,x,x,x,45.9,100.8,x,x
Thailand,2004,17,17,x,x,x,x,x,x,x,x,46.5,103.3,x,x
Thailand,2005,17,17,x,x,70.1,71.5,x,x,x,x,46.8,105,x,x
Thailand,2006,17,17,x,x,79.8,81.1,x,x,x,x,47,x,x,x
Thailand,2009,17,17,x,x,77.5,79.6,x,x,x,x,x,x,x,x
Togo,1970,17,20,x,x,x,x,44.6,2.3,18.3,26,x,x,x,x
Togo,1985,17,20,x,x,x,x,x,x,x,x,38.7,102.7,x,x
Togo,1986,17,20,x,x,x,x,x,x,x,x,38.6,x,x,x
Togo,1987,17,20,x,x,x,x,x,x,x,x,38.6,x,x,x
Togo,1988,17,20,x,x,3.1,33.9,27.2,x,20.3,x,38.6,x,x,x
Togo,1989,17,20,x,x,x,x,x,x,x,x,38.6,x,x,x
Togo,1990,17,20,x,x,x,x,x,x,x,x,38.5,102.5,x,x
Togo,1991,17,20,x,x,x,x,x,x,x,x,38.4,x,x,x
Togo,1992,17,20,x,x,x,x,x,x,x,x,38.2,x,x,x
Togo,1993,17,20,x,x,x,x,x,x,x,x,38,x,x,x
Togo,1994,17,20,x,x,x,x,x,x,x,x,38,105.1,x,x
Togo,1995,17,20,x,x,x,x,x,x,x,x,37.9,102.3,x,x
Togo,1996,17,20,x,x,x,x,x,x,x,x,37.8,x,x,x
Togo,1997,17,20,x,x,x,x,x,x,x,x,37.7,x,x,x
Togo,1998,17,20,x,x,7,23.5,19.9,2.4,21.3,27,37.5,x,x,x
Togo,1999,17,20,x,x,x,x,x,x,x,x,37.4,x,x,x
Togo,2000,17,20,38.5,68.7,9.3,25.7,x,x,x,x,37.2,102.3,x,x
Togo,2001,17,20,x,x,x,x,x,x,x,x,37.1,x,x,x
Togo,2002,17,20,x,x,x,x,x,x,x,x,37,x,x,x
Togo,2003,17,20,x,x,x,x,x,x,x,x,36.8,x,x,x
Togo,2004,17,20,x,x,x,x,x,x,x,x,36.8,x,x,x
Togo,2005,17,20,x,x,x,x,x,x,x,x,36.7,102.2,x,x
Togo,2006,17,20,x,x,11.1,16.8,x,x,x,x,36.7,x,x,x
Togo,2010,17,20,x,x,13.2,15.2,x,x,x,x,x,x,x,x
Trinidad and Tobago,1970,18,18,x,x,x,x,6.8,0.7,24,27.4,x,x,x,x
Trinidad and Tobago,1971,18,18,x,x,36.5,43.6,x,x,x,x,x,x,x,x
Trinidad and Tobago,1977,18,18,x,x,53.4,60.2,x,x,x,x,x,x,x,x
Trinidad and Tobago,1980,18,18,x,x,x,x,11.5,1.3,25.3,28.1,x,x,x,x
Trinidad and Tobago,1985,18,18,x,x,x,x,x,x,x,x,34.8,100.6,4868,x
Trinidad and Tobago,1986,18,18,x,x,x,x,x,x,x,x,35.5,99.5,4333,x
Trinidad and Tobago,1987,18,18,x,x,44.4,52.7,24.6,x,21.1,x,35.7,100.3,3816,x
Trinidad and Tobago,1988,18,18,x,x,x,x,x,x,x,x,36.3,98.8,3468,x
Trinidad and Tobago,1989,18,18,x,x,x,x,x,x,x,x,36.2,100.1,3494,x
Trinidad and Tobago,1990,18,18,x,x,x,x,9,1.3,26.8,29.8,36.9,101.9,3400,x
Trinidad and Tobago,1991,18,18,x,x,x,x,x,x,x,x,38.5,99.4,3276,x
Trinidad and Tobago,1992,18,18,x,x,x,x,x,x,x,x,38.4,97.9,3339,x
Trinidad and Tobago,1993,18,18,x,x,x,x,x,x,x,x,38.4,98.2,2977,x
Trinidad and Tobago,1994,18,18,96.1,98.2,x,x,x,x,x,x,38.4,98.4,2650,x
Trinidad and Tobago,1995,18,18,x,x,x,x,x,x,x,x,38.7,102.4,2637,x
Trinidad and Tobago,1996,18,18,x,x,x,x,x,x,x,x,40,98.9,x,x
Trinidad and Tobago,1997,18,18,x,x,x,x,x,x,x,x,39.8,100.3,2625,x
Trinidad and Tobago,1998,18,18,x,x,x,x,x,x,x,x,39.7,100.2,x,x
Trinidad and Tobago,1999,18,18,x,x,x,x,x,x,x,x,39.8,100.3,x,x
Trinidad and Tobago,2000,18,18,x,x,33.2,38.2,2.6,0.4,28.1,31.4,39.5,102.9,x,x
Trinidad and Tobago,2001,18,18,x,x,x,x,x,x,x,x,39.9,99.4,x,x
Trinidad and Tobago,2002,18,18,x,x,x,x,x,x,x,x,40.3,99.4,2405,x
Trinidad and Tobago,2003,18,18,x,x,x,x,x,x,x,x,40.8,99.8,x,x
Trinidad and Tobago,2004,18,18,97.8,98.9,x,x,x,x,x,x,39.1,x,2310,x
Trinidad and Tobago,2005,18,18,x,x,x,x,x,x,x,x,39.2,103.3,2014,x
Trinidad and Tobago,2006,18,18,x,x,37.7,42.5,x,x,x,x,39.2,x,x,x
Tunisia,1975,20,20,x,x,x,x,10.6,0,22.6,27.1,x,x,x,x
Tunisia,1978,20,20,x,x,24.7,31.4,x,x,x,x,x,x,x,x
Tunisia,1983,20,20,x,x,34.2,41.1,x,x,x,x,x,x,x,x
Tunisia,1984,20,20,x,x,x,x,6.7,0,24.3,28.1,x,x,x,x
Tunisia,1985,20,20,x,x,x,x,x,x,x,x,20.1,97.6,10940,x
Tunisia,1986,20,20,x,x,x,x,x,x,x,x,20.5,96.3,9942,x
Tunisia,1987,20,20,x,x,x,x,x,x,x,x,20.7,96.2,8508,x
Tunisia,1988,20,20,x,x,40.4,49.8,4.4,x,23.7,x,21,95.8,7647,x
Tunisia,1989,20,20,x,x,x,x,x,x,x,x,21.3,97.1,6265,x
Tunisia,1990,20,20,x,x,x,x,x,x,x,x,21.6,97.9,x,x
Tunisia,1991,20,20,x,x,x,x,x,x,x,x,22,x,x,x
Tunisia,1992,20,20,x,x,x,x,x,x,x,x,22.3,x,7015,x
Tunisia,1993,20,20,x,x,x,x,x,x,x,x,22.7,97.8,7121,x
Tunisia,1994,20,20,x,x,x,x,3,0,26.6,30.3,23.1,97.9,6155,x
Tunisia,1995,20,20,x,x,51,60,x,x,x,x,23.4,98.1,5489,x
Tunisia,1996,20,20,x,x,x,x,x,x,x,x,23.8,98,x,x
Tunisia,1997,20,20,x,x,x,x,x,x,x,x,24.3,98.3,4091,x
Tunisia,1998,20,20,x,x,x,x,x,x,x,x,24.7,98.2,3650,x
Tunisia,1999,20,20,x,x,x,x,x,x,x,x,25.1,x,x,x
Tunisia,2000,20,20,x,x,56.7,65.5,x,x,x,x,25.5,98.3,x,x
Tunisia,2001,20,20,x,x,53.1,62.6,x,x,x,x,25.9,x,x,x
Tunisia,2002,20,20,x,x,x,x,x,x,x,x,26.3,x,x,x
Tunisia,2003,20,20,x,x,x,x,x,x,x,x,26.7,x,x,x
Tunisia,2004,20,20,65.3,83.4,x,x,2.1,0,28.7,32.6,27.2,x,x,x
Tunisia,2005,20,20,x,x,x,x,x,x,x,x,27.7,98.6,x,x
Tunisia,2006,20,20,x,x,51.5,60.2,x,x,x,x,28.1,x,x,x
Turkey,1963,17,17,x,x,6.7,22.1,x,x,x,x,x,x,x,x
Turkey,1968,17,17,x,x,9.3,31.6,x,x,x,x,x,x,x,x
Turkey,1970,17,17,x,x,x,x,19.8,7.6,20.3,23.9,x,x,x,x
Turkey,1973,17,17,x,x,11.4,36.8,x,x,x,x,x,x,x,x
Turkey,1978,17,17,x,x,17.8,50.4,x,x,x,x,x,x,x,x
Turkey,1983,17,17,x,x,22.4,50.6,x,x,x,x,x,x,x,x
Turkey,1985,17,17,64.2,87.6,x,x,15.8,5.2,21.5,24.6,31.3,97.5,x,x
Turkey,1986,17,17,x,x,x,x,x,x,x,x,30.6,x,x,x
Turkey,1987,17,17,x,x,x,x,x,x,x,x,29.8,x,x,x
Turkey,1988,17,17,x,x,31.1,63.4,x,x,x,x,29.1,x,x,x
Turkey,1989,17,17,x,x,x,x,x,x,x,x,30.3,x,x,x
Turkey,1990,17,17,68.5,89.8,x,x,15.2,4.3,22,25,29.4,97.7,x,x
Turkey,1991,17,17,x,x,x,x,x,x,x,x,29.5,x,x,x
Turkey,1992,17,17,x,x,x,x,x,x,x,x,28.7,x,x,x
Turkey,1993,17,17,x,x,34.5,62.6,x,x,x,x,25.2,x,x,x
Turkey,1994,17,17,x,x,x,x,x,x,x,x,28.1,x,x,x
Turkey,1995,17,17,x,x,x,x,x,x,x,x,28.1,97.9,x,x
Turkey,1996,17,17,x,x,x,x,x,x,x,x,27.9,97.8,x,x
Turkey,1997,17,17,x,x,x,x,x,x,x,x,26.9,97.8,x,x
Turkey,1998,17,17,x,x,37.7,63.9,x,x,x,x,27.3,97.9,x,x
Turkey,1999,17,17,x,x,x,x,x,x,x,x,28,97.9,x,x
Turkey,2000,17,17,x,x,x,x,12.9,2.2,23.1,26.1,26.2,98.2,x,x
Turkey,2001,17,17,x,x,x,x,x,x,x,x,26.9,98,x,x
Turkey,2002,17,17,x,x,x,x,x,x,x,x,27.8,101.9,x,x
Turkey,2003,17,17,x,x,42.5,71,x,x,x,x,27.2,101.9,x,x
Turkey,2004,17,17,79.6,95.3,x,x,x,x,x,x,26.4,101.8,x,x
Turkey,2005,17,17,x,x,x,x,x,x,x,x,26.5,98.5,x,x
Turkey,2006,17,17,x,x,x,x,x,x,x,x,26.5,x,x,x
Turkey,2008,17,17,x,x,46,73,9.8,x,24.2,x,x,x,x,x
Uganda,1969,16,18,x,x,x,x,49.7,7.3,17.7,23.9,x,x,x,x
Uganda,1985,16,18,x,x,x,x,x,x,x,x,47.1,100.9,x,x
Uganda,1986,16,18,x,x,x,x,x,x,x,x,47.1,x,x,x
Uganda,1987,16,18,x,x,x,x,x,x,x,x,47.1,x,x,x
Uganda,1988,16,18,x,x,x,x,40.8,x,19,x,47.2,x,x,x
Uganda,1989,16,18,x,x,2.5,4.9,x,x,x,x,47.2,x,x,x
Uganda,1990,16,18,x,x,x,x,x,x,x,x,47.3,100.8,x,x
Uganda,1991,16,18,44.8,68.2,x,x,39.3,6.7,19.4,23.7,47.3,103.7,x,x
Uganda,1992,16,18,x,x,x,x,x,x,x,x,47.4,x,x,x
Uganda,1993,16,18,x,x,x,x,x,x,x,x,47.5,x,x,x
Uganda,1994,16,18,x,x,x,x,x,x,x,x,47.6,x,x,x
Uganda,1995,16,18,x,x,7.8,14.8,x,x,x,x,47.8,100.9,x,x
Uganda,1996,16,18,x,x,x,x,x,x,x,x,47.9,102.5,x,x
Uganda,1997,16,18,x,x,x,x,x,x,x,x,47.9,x,x,x
Uganda,1998,16,18,x,x,x,x,x,x,x,x,48,x,x,x
Uganda,1999,16,18,x,x,x,x,x,x,x,x,48,x,x,x
Uganda,2000,16,18,x,x,x,x,x,x,x,x,48.1,100.6,x,x
Uganda,2001,16,18,x,x,14,22.8,x,x,x,x,48.1,x,x,x
Uganda,2002,16,18,57.7,76.8,x,x,29.7,6.4,20.2,24.2,48.1,104.9,x,x
Uganda,2003,16,18,x,x,x,x,x,x,x,x,48.1,x,x,x
Uganda,2004,16,18,x,x,x,x,x,x,x,x,48.3,x,x,x
Uganda,2005,16,18,x,x,16,19.7,x,x,x,x,48.4,100,x,x
Uganda,2006,16,18,x,x,17.9,23.7,x,x,x,x,48.5,x,x,x
Uganda,2011,16,18,x,x,25.8,30,22.8,3,20,24.3,x,x,x,x
Ukraine,1979,17,18,x,x,x,x,16.1,2.3,19.7,23,x,x,x,x
Ukraine,1985,17,18,x,x,x,x,x,x,x,x,49.3,117.5,x,x
Ukraine,1986,17,18,x,x,x,x,x,x,x,x,49.2,x,x,x
Ukraine,1987,17,18,x,x,x,x,x,x,x,x,49.2,x,89781,x
Ukraine,1988,17,18,x,x,x,x,x,x,x,x,49.3,x,94266,x
Ukraine,1989,17,18,x,x,x,x,15.4,2.7,21,24.1,49.3,116.7,97661,x
Ukraine,1990,17,18,x,x,x,x,x,x,x,x,49.3,116.1,106002,x
Ukraine,1991,17,18,x,x,x,x,x,x,x,x,49.3,x,109174,x
Ukraine,1992,17,18,x,x,x,x,x,x,x,x,49.3,x,109379,x
Ukraine,1993,17,18,x,x,x,x,x,x,x,x,49.5,x,105126,x
Ukraine,1994,17,18,x,x,x,x,x,x,x,x,49.6,x,101863,x
Ukraine,1995,17,18,x,x,x,x,x,x,x,x,49.9,115.5,97874,x
Ukraine,1996,17,18,x,x,x,x,x,x,x,x,50.4,x,90962,x
Ukraine,1997,17,18,x,x,x,x,x,x,x,x,50.8,x,x,x
Ukraine,1998,17,18,x,x,x,x,x,x,x,x,51.3,x,74486,x
Ukraine,1999,17,18,x,x,37.6,67.5,10,x,21.6,x,48.8,x,x,x
Ukraine,2000,17,18,x,x,..,71.6,x,x,x,x,48.8,115.9,x,x
Ukraine,2001,17,18,99.2,99.7,x,x,7.7,1.1,22.8,26,49.2,116.1,55008,x
Ukraine,2002,17,18,x,x,x,x,x,x,x,x,49.5,116.2,55548,x
Ukraine,2003,17,18,x,x,x,x,x,x,x,x,49.5,116.3,54428,x
Ukraine,2004,17,18,x,x,x,x,x,x,x,x,48.7,116.4,54010,x
Ukraine,2005,17,18,x,x,58.2,65.6,x,x,x,x,48.5,116.6,x,x
Ukraine,2006,17,18,x,x,x,x,x,x,x,x,48.4,x,x,x
Ukraine,2007,17,18,x,x,47.5,66.7,6.6,3,23.1,25.9,x,x,x,x
United Kingdom,1971,18,18,x,x,x,x,8.7,2,21.3,24.2,x,x,x,x
United Kingdom,1981,18,18,x,x,x,x,4.5,1.1,23,25.4,x,x,x,x
United Kingdom,1985,18,18,x,x,x,x,x,x,x,x,41.5,105.7,65435,x
United Kingdom,1986,18,18,x,x,78,81,x,x,x,x,42.1,105.8,65892,x
United Kingdom,1987,18,18,x,x,x,x,x,x,x,x,42.4,105.8,65951,x
