Azerbaijan,1996,17.0,18.0,99.0,99.0,17.53333333,57.76666667,11.24,2.11,23.87,26.64,45.6,103.0,0.00307379705809,1
Azerbaijan,1997,17.0,18.0,99.0,99.0,17.1,57.1,11.76,2.24,23.88,26.76,45.8,102.8,0.00357604938272,1
Azerbaijan,1998,17.0,18.0,99.0,99.0,16.66666667,56.43333333,12.28,2.37,23.89,26.88,46.1,103.8,0.00324216454456,1
Azerbaijan,1999,17.0,18.0,99.9014917,99.87033569,16.23333333,55.76666667,12.8,2.5,23.9,27.0,46.3,104.7,0.00294899198445,1
Azerbaijan,2000,17.0,18.0,99.9059213,99.8789806,15.8,55.1,12.52857143,2.171428571,23.78571429,26.95714286,46.7,104.9,0.0027480125271,1
Azerbaijan,2001,17.0,18.0,99.9103509,99.88762551,11.9,55.4,12.25714286,1.842857143,23.67142857,26.91428571,47.0,104.2,0.00256532123239,1
Azerbaijan,2002,17.0,18.0,99.9147805,99.89627042,12.16,54.54,11.98571429,1.514285714,23.55714286,26.87142857,47.2,104.0,0.00262215909091,1
Azerbaijan,2003,17.0,18.0,99.9192101,99.90491533,12.42,53.68,11.71428571,1.185714286,23.44285714,26.82857143,47.5,103.8,0.00281393711872,1
Azerbaijan,2004,17.0,18.0,99.9236397,99.91356024,12.68,52.82,11.44285714,0.857142857,23.32857143,26.78571429,47.5,103.5,0.00319288868231,1
Azerbaijan,2007,17.0,18.0,99.9369285,99.93949497,12.76666667,50.43333333,10.03333333,0.233333333,23.53333333,27.2,47.93809524,100.0,0.0040121703854,1
Bahamas,1985,18.0,18.0,98.85458798,98.806877366,58.14173758,59.74173758,4.15,0.7,26.0,28.2,44.2,101.6,0.00778369491525,7
Barbados,1980,16.0,16.0,99.7,99.7,43.47142857,45.28571429,0.6,0.2,30.4,32.7,46.65714286,99.0,0.00733076923077,2
Barbados,1985,16.0,16.0,99.7,99.7,49.61428571,51.35714286,0.6,0.2,31.1,33.5,46.8,109.5,0.00533834586466,7
Barbados,1986,16.0,16.0,99.7,99.7,50.84285714,52.57142857,0.6,0.2,31.24,33.66,46.5,109.225,0.00466165413534,7
Barbados,1987,16.0,16.0,99.7,99.7,52.07142857,53.78571429,0.6,0.2,31.38,33.82,46.3,108.95,0.00426119402985,7
Barbados,1988,16.0,16.0,99.7,99.7,53.3,55.0,0.6,0.2,31.52,33.98,47.9,108.675,0.00394776119403,7
Belarus,1986,18.0,18.0,99.0,99.0,65.047928572,76.246857142,8.23,1.21,21.72,24.53,49.0,114.325,0.00235960499348,5
Belarus,1987,18.0,18.0,99.0,99.0,65.41342857,74.234857144,8.22,1.34,21.78,24.52,49.0,114.15,0.00244745134384,5
Belarus,1988,18.0,18.0,99.0,99.0,32.37,34.86,8.21,1.47,21.84,24.51,49.0,113.975,0.00247453874539,1
Belarus,1989,18.0,18.0,99.76628353,99.73197565,33.76,38.46,8.2,1.6,21.9,24.5,49.0,113.8,0.00259551388123,1
Belarus,1990,18.0,18.0,99.77247613,99.73446551,35.15,40.45,8.01,1.54,21.99,24.59,48.8,113.4,0.00247193690389,1
Belarus,1991,18.0,18.0,99.77866873,99.73695538,36.54,42.44,7.82,1.48,22.08,24.68,48.7,113.1,0.00297690615836,1
Belarus,1992,18.0,18.0,99.78486133,99.73944524,37.93,44.43,7.63,1.42,22.17,24.77,48.5,112.8,0.00302530253025,1
Belarus,1993,18.0,18.0,99.79105393,99.7419351,39.32,46.42,7.44,1.36,22.26,24.86,48.4,112.8,0.00289623507805,6
Belarus,1994,18.0,18.0,99.79724654,99.74442497,40.71,48.41,7.25,1.3,22.35,24.95,48.3,113.5,0.0028808910162,6
Belarus,1995,18.0,18.0,99.80343914,99.74691483,42.1,50.4,7.06,1.24,22.44,25.04,48.3,112.9,0.00267632939439,6
Belarus,1996,18.0,18.0,99.80963174,99.74940469,43.49,52.62,6.87,1.18,22.53,25.13,48.4,114.2,0.00249082823791,6
Belarus,1997,18.0,18.0,99.81582434,99.75189455,44.88,54.84,6.68,1.12,22.62,25.22,48.5,114.3,0.00234598214286,6
Belarus,1998,18.0,18.0,99.82201694,99.75438442,46.27,57.06,6.49,1.06,22.71,25.31,48.6,114.4,0.00221991778774,6
Belarus,1999,18.0,18.0,99.82820954,99.75687428,47.66,59.28,6.3,1.0,22.8,25.4,48.8,113.0,0.00215993992867,6
Belarus,2002,18.0,18.0,99.82671072,99.76990999,51.83,65.94,5.61,0.91,23.34,25.85,49.1,113.3,0.00184309982821,0
